Unnamed: 0,id,title,sub_title,date,persian_date,service,category,agency,relevance,duplicate,protests_categories,protest_ritual,violent,protest_form_en,protest_form_fa,issue,issue_specific,local_national_international,issue_location_name,location_category,target,organizer_type,civil_society_sector,main_political_sector,event_location_name,size_of_participants,arena_name,arena_type,event_date,is_multi_day,date_range_start,date_range_end,days_duration,_processing_status,_model_used,event_day,original_article_id,_is_expanded,duplicate_group_id
53054,1384542,"پویش \بیا حرف بزنیم\"" برای پیشگیری و درمان افسردگی""",مدیرکل دفتر سلامت روانی و اجتماعی وزارت بهداشت اعلام کرد,2017-03-07 11:25:38,سه‌شنبه ۱۷ اسفند ۱۳۹۵ - ۱۳:۵۵,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,Civil campaigning,کمپین مدنی یا پویشگری,Mental health,N/A,National,Unknown,NA,Government,Government,Health,Progovernment,Unknown,Unknown,Unknown,Unknown,2017-03-07,No,,,1.0,success,gpt-4o-mini,,,,
53057,1384712,گزارش ایسنا از یک کمپین جدید در آستانه چهارشنبه‌سوری,# نه_به_چهارشنبه_سوری_خطرناک,2017-03-08 04:25:00,چهارشنبه ۱۸ اسفند ۱۳۹۵ - ۰۶:۵۵,سرویس اجتماعی,"
                        حوادث، انتظامی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,Civil campaigning,کمپین مدنی یا پویشگری,Children,N/A,Local,تهران,Capital,Government,Online Community,Children's rights,Unknown,تهران,"thousands, +1000",Unknown,Unknown,2017-03-08,No,,,1.0,success,gpt-4o-mini,,,,
53082,1364132,"ادامه خارج کردن زنان و کودکان\پتک\"" از تیررس درگیری/ منطقه در امنیت است""",معاون امنیتی و انتظامی استانداری خوزستان اعلام کرد:,2017-03-09 10:36:47,پنجشنبه ۱۹ اسفند ۱۳۹۵ - ۱۳:۰۶,سرویس استان ها,"
                        خوزستان
                        
                    ",isna,Yes,No,Armed Conflicts,Protest,YES,armed attack,حمله/درگیری مسلحانه,Ethnic,N/A,Local,پتک جلالی,Rural,Local authorities/agencies,Unknown,Unknown,Unknown,پتک جلالی,unknown,Unknown,Unknown,2017-03-09,No,2017-03-09,2017-03-09,1.0,success,gpt-4o-mini,,,,
53084,1385202,توضیحات پلیس در خصوص شنیده شدن صدای تیراندازی در تبریز,,2017-03-09 15:30:01,پنجشنبه ۱۹ اسفند ۱۳۹۵ - ۱۸:۰۰,سرویس استان ها,"
                        آذربایجان شرقی
                        
                    ",isna,Yes,No,,Protest,NO,,,Crime,N/A,Local,تبریز,City,Law Enforcement Force,Unknown,Unknown,Unknown,تبریز,unknown,خیابان شریعتی,Public place,2017-03-09,No,2017-03-09,2017-03-09,1.0,success,gpt-4o-mini,,,,
53093,1363821,رسانه‌ها همراه کمپین چهارشنبه‌سوری ایمن باشند,,2017-03-11 07:11:36,شنبه ۲۱ اسفند ۱۳۹۵ - ۰۹:۴۱,سرویس فرهنگی و هنری,"
                        رسانه
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Public Awareness,N/A,National,Unknown,Unknown,Media,Campaign,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2017-03-11,No,2017-03-11,2017-03-11,1.0,success,gpt-4o-mini,,,,
53097,1385493,کمپین متفاوت چند دانش‌آموز همدانی,,2017-03-11 09:20:00,شنبه ۲۱ اسفند ۱۳۹۵ - ۱۱:۵۰,سرویس ایسنا+,"
                        رسانه دیگر
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,Civil campaigning,کمپین مدنی یا پویشگری,Economic,N/A,Local,همدان,City,Private Companies/organizations,Ordinary Citizens,Economic/trade/business,Unknown,Unknown,medium group < 50,Unknown,Unknown,2017-03-11,No,2017-03-11,2017-03-11,1.0,success,gpt-4o-mini,,,,
53103,1385594,برگزاری راهپیمایی روز بزرگداشت شهدا در رشت,,2017-03-11 12:52:14,شنبه ۲۱ اسفند ۱۳۹۵ - ۱۵:۲۲,سرویس فرهنگی و هنری,"
                        فرهنگ حماسه
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Cultural,N/A,Local,Unknown,City,Unknown,Unknown,Cultural,Unknown,رشت,unknown,میدان شهدای ذهاب,Public place,2017-03-11,No,2017-03-11,2017-03-11,1.0,success,gpt-4o-mini,,,,
53120,1363318,"آغاز فعالیت کمپین \طبیعت پاک برای پیشگیری از رهاسازی زباله در سیزده بدر\""  """,,2017-03-12 09:48:21,یکشنبه ۲۲ اسفند ۱۳۹۵ - ۱۲:۱۸,سرویس اجتماعی,"
                        محیط زیست
                        
                    ",isna,Yes,No,Petitioning,Ritual,NO,Civil campaigning,کمپین مدنی یا پویشگری,Environmental,Env_Waste Disposal,Local,تهران,Capital,Public Awareness,Campaign,Environmental,Unknown,تهران,unknown,خروجی های تهران و بوستان های تهران,Public place,2017-03-12,No,,,1.0,success,gpt-4o-mini,,,,
53121,1363242,دانش‌ آموزان شیرازی میثاقنامه تحریم مواد محترقه امضاء کردند,,2017-03-12 12:08:08,یکشنبه ۲۲ اسفند ۱۳۹۵ - ۱۴:۳۸,سرویس استان ها,"
                        فارس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Children,N/A,Local,شیراز,City,Government,Formal student group,Children's rights,Unknown,شیراز,Large Group < 200,همایش تحریم مواد محترقه,Public place,2017-03-12,No,2017-03-12,2017-03-12,1.0,success,gpt-4o-mini,,,,
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,No,N/A,Ritual,Unknown,Civil campaigning,کمپین مدنی یا پویشگری,Traffic accidents,N/A,National,Unknown,NA,Government,Government,N/A,Progovernment,Unknown,Unknown,Unknown,Unknown,2017-03-12,Yes,2017-03-01,2017-04-20,50.0,success,gpt-4o-mini,1.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,2.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,3.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,4.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,5.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,6.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,7.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,8.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,9.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,10.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,11.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,12.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,13.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,14.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,15.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,16.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,17.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,18.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,19.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,20.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,21.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,22.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,23.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,24.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,25.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,26.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,27.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,28.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,29.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,30.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,31.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,32.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,33.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,34.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,35.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,36.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,37.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
53127,1386027,"راه‌اندازی پویش \ایمن برانیم\"" توسط وزارت بهداشت/ حوادث ترافیکی عامل 14 درصد مرگ‌ و میرها""",مدیرکل دفتر آموزش و ارتقای سلامت وزارت بهداشت اعلام کرد,2017-03-12 22:48:00,دوشنبه ۲۳ اسفند ۱۳۹۵ - ۰۱:۱۸,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,38.0,1386027.0,Yes,0a51e922489c4ba556805f2eed6f40c3
