Unnamed: 0,id,title,sub_title,date,persian_date,service,category,agency,relevance,duplicate,protests_categories,protest_ritual,violent,protest_form_en,protest_form_fa,issue,issue_specific,local_national_international,issue_location_name,location_category,target,organizer_type,civil_society_sector,main_political_sector,event_location_name,size_of_participants,arena_name,arena_type,event_date,is_multi_day,date_range_start,date_range_end,days_duration,_processing_status,_model_used,event_day,original_article_id,_is_expanded,duplicate_group_id
46650,241026,"حضور فعالانه \دانشجو معلمان\"" در تصمیم‌گیری‌ها را پیگیریم""",معاون دانشجویی دانشگاه فرهنگیان:,2016-02-04 11:35:07,پنجشنبه ۱۵ بهمن ۱۳۹۴ - ۱۴:۰۵,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,public assembly,تجمع / اجتماع,Student/university,N/A,Local,یزد,Province Center,University Officials,Formal student group,Student Movement,Unknown,پژوهشکده فرهنگیان یزد,unknown,پژوهشکده فرهنگیان یزد,University campuses,2016-02-04,Yes,2016-02-04,2016-02-05,2.0,success,gpt-4o-mini,1.0,241026.0,Yes,1518befb408d45d6c41de85efde2801f
46650,241026,"حضور فعالانه \دانشجو معلمان\"" در تصمیم‌گیری‌ها را پیگیریم""",معاون دانشجویی دانشگاه فرهنگیان:,2016-02-04 11:35:07,پنجشنبه ۱۵ بهمن ۱۳۹۴ - ۱۴:۰۵,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,Yes,Demonstrative protests (legal and nonviolent),,,,,,,,,,,,,,,,پژوهشکده فرهنگیان یزد,,,,,,,success,gpt-4o-mini,2.0,241026.0,Yes,1518befb408d45d6c41de85efde2801f
46651,241032,دیدار جمعی از فعالان رسانه‌ای با آیت‌الله هاشمی رفسنجانی,,2016-02-04 11:44:56,پنجشنبه ۱۵ بهمن ۱۳۹۴ - ۱۴:۱۴,سرویس عکس,,isna,Yes,No,,Protest,Unknown,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Unknown,N/A,National,Unknown,Capital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2016-02-04,No,2016-02-04,2016-02-04,1.0,success,gpt-4o-mini,,,,
46692,255953,‌استارت کمپین مشاوره ژنتیک در البرز زده شد,,2016-02-06 14:09:57,شنبه ۱۷ بهمن ۱۳۹۴ - ۱۶:۳۹,سرویس استان ها,"
                        البرز
                        
                    ",isna,Yes,No,,Ritual,NO,N/A,N/A,Disability,N/A,Local,البرز,Province Center,Unknown,Unknown,Disability rights,Unknown,سالن همایش اداره بهزیستی شهرستان کرج,unknown,سالن همایش اداره بهزیستی شهرستان کرج,Public place,2016-02-06,No,,,1.0,success,gpt-4o-mini,,,,
46699,240259,هم اندیشی فعالان دانشجویی اراک برای حضور پرشور انتخاباتی,,2016-02-07 07:56:32,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۰:۲۶,سرویس استان ها,"
                        مرکزی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Political,N/A,Local,اراک,City,Government,Formal student group,Student Movement,Reformist,اراک,unknown,دانشگاه فرهنگیان پردیس شهید باهنر اراک,University campuses,2016-02-07,No,,,1.0,success,gpt-4o-mini,,,,
46701,256148,اعتراض یک عضو شورای شهر به صدا و سیما,,2016-02-07 09:47:23,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۲:۱۷,سرویس اجتماعی,"
                        جامعه، شهری
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Political,N/A,Local,تهران,Capital,Municipality/ city councils,Ordinary Citizens,Political,Reformist,تهران,unknown,دویست و سی و پنجمین جلسه شورا,Public place,2016-02-07,No,,,1.0,success,gpt-4o-mini,,,,
46702,240158,کمپین گالری‌گردی در «نگار مکتب‌خانه»,,2016-02-07 09:51:01,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۲:۲۱,سرویس فرهنگی و هنری,"
                        تجسمی و موسیقی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Cultural,N/A,Local,تهران,Capital,Unknown,Campaign,Cultural,Unknown,میدان بهارستان,Large Group < 200,مجموعه فرهنگی شهدای انقلاب اسلامی,Public place,2016-02-07,No,,,1.0,success,gpt-4o-mini,,,,
46703,240164,"برگزاری نمایشگاه بین المللی محیط زیست با موضوع \پساتحریم\"" """,,2016-02-07 09:53:47,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۲:۲۳,سرویس اجتماعی,"
                        محیط زیست
                        
                    ",isna,Yes,No,,Ritual,Unknown,,,Environmental,N/A,National,Unknown,Capital,Unknown,Unknown,Environmental,Unknown,تهران,unknown,Unknown,Unknown,2016-02-07,Yes,2016-02-29,2016-03-01,4.0,success,gpt-4o-mini,1.0,240164.0,Yes,
46703,240164,"برگزاری نمایشگاه بین المللی محیط زیست با موضوع \پساتحریم\"" """,,2016-02-07 09:53:47,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۲:۲۳,سرویس اجتماعی,"
                        محیط زیست
                        
                    ",isna,Yes,No,,Ritual,Unknown,,,Environmental,N/A,National,Unknown,Capital,Unknown,Unknown,Environmental,Unknown,تهران,unknown,Unknown,Unknown,2016-02-07,Yes,2016-02-29,2016-03-01,4.0,success,gpt-4o-mini,2.0,240164.0,Yes,
46703,240164,"برگزاری نمایشگاه بین المللی محیط زیست با موضوع \پساتحریم\"" """,,2016-02-07 09:53:47,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۲:۲۳,سرویس اجتماعی,"
                        محیط زیست
                        
                    ",isna,Yes,No,,Ritual,Unknown,,,Environmental,N/A,National,Unknown,Capital,Unknown,Unknown,Environmental,Unknown,تهران,unknown,Unknown,Unknown,2016-02-07,Yes,2016-02-29,2016-03-01,4.0,success,gpt-4o-mini,3.0,240164.0,Yes,
46703,240164,"برگزاری نمایشگاه بین المللی محیط زیست با موضوع \پساتحریم\"" """,,2016-02-07 09:53:47,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۲:۲۳,سرویس اجتماعی,"
                        محیط زیست
                        
                    ",isna,Yes,No,,Ritual,Unknown,,,Environmental,N/A,National,Unknown,Capital,Unknown,Unknown,Environmental,Unknown,تهران,unknown,Unknown,Unknown,2016-02-07,Yes,2016-02-29,2016-03-01,4.0,success,gpt-4o-mini,4.0,240164.0,Yes,
46709,239972,فراخوان شورای هماهنگی تبلیغات اسلامی برای حضور در راهپیمایی 22 بهمن,,2016-02-07 15:33:46,یکشنبه ۱۸ بهمن ۱۳۹۴ - ۱۸:۰۳,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,Capital,Government,Formal religious group,Political,Progovernment,تهران,"thousands, +1000",میدان آزادی,Public place,2016-02-07,No,,,1.0,success,gpt-4o-mini,,,,
46800,257139,بیانیه سازمان نظام پزشکی جهت دعوت مردم به حضور گسترده در راهپیمایی 22 بهمن,,2016-02-10 13:43:20,چهارشنبه ۲۱ بهمن ۱۳۹۴ - ۱۶:۱۳,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,NA,Government,Formal religious group,Medical,Progovernment,Unknown,unknown,Unknown,Unknown,2016-02-10,No,,,1.0,success,gpt-4o-mini,,,,
46813,238767,راهپیمایی 22 بهمن در سراسر کشور,/شادمانه عید انقلاب/,2016-02-11 06:55:41,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۰۹:۲۵,سرویس استان ها,"
                        تهران
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Ordinary Citizens,Political,Progovernment,تهران,"thousands, +1000",میدان آزادی,Public place,2016-02-11,No,,,1.0,success,gpt-4o-mini,,,,
46836,238685,برگزاری راهپیمایی ۲۲ بهمن در گلستان,/شادمانه عید اتقلاب/ ,2016-02-11 09:14:06,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۱:۴۴,سرویس استان ها,"
                        گلستان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,گلستان,Province Center,Government,Ordinary Citizens,Political,Progovernment,گرگان,unknown,خیابانها,Streets,2016-02-11,No,2016-02-11,2016-02-11,1.0,success,gpt-4o-mini,,,,
46839,238691,راهپیمایی یوم الله ۲۲ بهمن - استانها,,2016-02-11 09:18:37,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۱:۴۸,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Unknown,Unknown,Unknown,سراسر استان‌های کشور,unknown,Unknown,Streets,2016-02-11,No,2016-02-11,2016-02-11,1.0,success,gpt-4o-mini,,,,
46840,257264,استاندار لرستان: راهپیمایی 22 بهمن مقدمه‌ای برای حضور گسترده مردم در انتخابات است,/شادمانه عید انقلاب/,2016-02-11 09:30:00,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۲:۰۰,سرویس استان ها,"
                        لرستان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,Province Center,Government,Unknown,Unknown,Progovernment,Unknown,unknown,Unknown,Public place,2016-02-11,No,,,1.0,success,gpt-4o-mini,,,,
46850,238657,راهپیمایی یوم الله ۲۲ بهمن - استانها (۲),,2016-02-11 10:27:00,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۲:۵۷,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Unknown,Unknown,Unknown,Unknown,unknown,خیابان‌ها,Streets,2016-02-11,No,,,1.0,success,gpt-4o-mini,,,,
46856,238646,راهپیمایی یوم الله ۲۲ بهمن - استانها (۳) ,,2016-02-11 11:16:13,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۳:۴۶,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2016-02-11,No,2016-02-11,2016-02-11,1.0,success,gpt-4o-mini,,,,
46860,238617,راهپیمایی یوم الله ۲۲ بهمن - استانها (۴),,2016-02-11 11:44:40,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۴:۱۴,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,No,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Unknown,Unknown,Unknown,سراسر کشور,unknown,Unknown,Public place,2016-02-11,No,,,1.0,success,gpt-4o-mini,,,,
46866,257321,راهپیمایی یوم الله ۲۲ بهمن - استانها (۵) ,,2016-02-11 12:20:54,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۴:۵۰,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Unknown,Unknown,Unknown,سراسر کشور,unknown,Unknown,Public place,2016-02-11,No,2016-02-11,2016-02-11,1.0,success,gpt-4o-mini,,,,
46867,238602,راهپیمایی یوم الله ۲۲ بهمن - استانها (۶),,2016-02-11 12:50:12,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۵:۲۰,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Unknown,Unknown,Unknown,سراسر کشور,"thousands, +1000",Unknown,Public place,2016-02-11,No,,,1.0,success,gpt-4o-mini,,,,
46871,257329,استاندار کهگیلویه و بویراحمد: ملت در راهپیمایی 22بهمن همدلی را به نمایش گذاشتند,/شادمانه عید انقلاب/,2016-02-11 13:15:59,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۵:۴۵,سرویس استان ها,"
                        کهگیلویه و بویراحمد
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,Local,کهگیلویه و بویراحمد,Province Center,Government,Ordinary Citizens,Political,Progovernment,یاسوج,unknown,Unknown,Public place,2016-02-11,No,2016-02-11,2016-02-11,1.0,success,gpt-4o-mini,,,,
46872,257333,راهپیمایی یوم الله ۲۲ بهمن - استانها (۷) ,,2016-02-11 13:22:03,پنجشنبه ۲۲ بهمن ۱۳۹۴ - ۱۵:۵۲,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Unknown,Unknown,Unknown,سراسر استان‌های کشور,unknown,Unknown,Streets,2016-02-11,No,2016-02-11,2016-02-11,1.0,success,gpt-4o-mini,,,,
46894,257480,امام جمعه زنجان: راهپیمایی 22 بهمن، بیعت مجدد با امام خمینی (ره) بود,,2016-02-12 14:11:40,جمعه ۲۳ بهمن ۱۳۹۴ - ۱۶:۴۱,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,Province Center,Government,Unknown,Unknown,Progovernment,زنجان,Large Group < 200,Unknown,Public place,2016-02-12,No,2016-02-12,2016-02-12,1.0,success,gpt-4o-mini,,,,
46917,257655,وزارت کشور از تعرض به تجمعات قانونی جلوگیری می‌کند,سخنگوی وزارت کشور:,2016-02-13 10:34:31,شنبه ۲۴ بهمن ۱۳۹۴ - ۱۳:۰۴,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Political,N/A,National,Unknown,Unknown,Government,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2016-02-13,No,2016-02-13,2016-02-13,1.0,success,gpt-4o-mini,,,,
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,No,N/A,N/A,Unknown,Civil campaigning,کمپین مدنی یا پویشگری,Economic,N/A,National,Unknown,Unknown,Private Companies/organizations,Campaign,Economic/trade/business,Unknown,Unknown,medium group <50,Unknown,Unknown,2016-02-17,Yes,2016-02-17,2016-03-02,14.0,success,gpt-4o-mini,1.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,2.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,3.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,4.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,5.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,6.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,7.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,8.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,9.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,10.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,11.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,12.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,13.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
46989,258996,کمپین «ساخت ایران» دیجی‌کالا,,2016-02-17 11:56:37,چهارشنبه ۲۸ بهمن ۱۳۹۴ - ۱۴:۲۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,14.0,258996.0,Yes,5e4284a924508dc8aeb890986a521941
47028,235669,کمپین هوای اصفهان سال آینده آغاز به کار می کند,شهردار:,2016-02-20 11:15:52,شنبه ۱ اسفند ۱۳۹۴ - ۱۳:۴۵,سرویس استان ها,"
                        اصفهان
                        
                    ",isna,Yes,No,,,Unknown,,,Environmental,Env_Air pollution,Local,اصفهان,City,Government,Unknown,Environmental,Unknown,اصفهان,Unknown,Unknown,Unknown,2016-02-20,No,2016-02-20,2016-02-20,1.0,success,gpt-4o-mini,,,,
47035,235493,"برگزاری همایش \اصلاح طلبان و حامیان دولت\""""",,2016-02-20 16:12:20,شنبه ۱ اسفند ۱۳۹۴ - ۱۸:۴۲,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,electoral assembly,تجمع انتخاباتی,Political,N/A,Local,Unknown,City,Reformists,Political Org./Party,Political,Reformist,Unknown,unknown,Unknown,Unknown,2016-02-20,No,2016-02-20,2016-02-20,1.0,success,gpt-4o-mini,,,,
47130,233382,اعتراض جالب یک هنرمند به شکار پرندگان,,2016-02-27 01:26:13,شنبه ۸ اسفند ۱۳۹۴ - ۰۳:۵۶,سرویس فرهنگی و هنری,"
                        تجسمی و موسیقی
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Environmental,Env_Decrease biodiversity,Local,مازندران,Province Center,Government,Ordinary Citizens,Environmental,Unknown,بابلسر,unknown,Unknown,Unknown,2016-02-27,No,,,1.0,success,gpt-4o-mini,,,,
47140,233136,"نمایشگاه بین المللی \محیط زیست\"" ارزشمندترین فرصت در دوران پساتحریم""",مدیرکل حفاظت محیط زیست استان تهران عنوان کرد,2016-02-27 12:15:06,شنبه ۸ اسفند ۱۳۹۴ - ۱۴:۴۵,سرویس اجتماعی,"
                        محیط زیست
                        
                    ",isna,Yes,No,,Ritual,Unknown,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Environmental,N/A,National,Unknown,Capital,Government,Unknown,Environmental,Unknown,تهران,unknown,Unknown,Unknown,2016-02-27,No,2016-02-27,2016-02-27,1.0,success,gpt-4o-mini,,,,
47177,232607,تجمع مالباختگان بنیاد تعاون ناجا در مقابل مجلس ,,2016-02-29 06:48:05,دوشنبه ۱۰ اسفند ۱۳۹۴ - ۰۹:۱۸,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Financial/banking,N/A,National,Unknown,Capital,Parliament,Ordinary Citizens,Financial/banking,Unknown,تهران,small group < 15,مقابل مجلس شورای اسلامی,Parliament area,2016-02-29,No,2016-02-29,2016-02-29,1.0,success,gpt-4o-mini,,,,
47189,232387,کمپین گسترش لبخند در اینستاگرام,,2016-02-29 13:34:12,دوشنبه ۱۰ اسفند ۱۳۹۴ - ۱۶:۰۴,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,No,,Ritual,Unknown,Civil campaigning,کمپین مدنی یا پویشگری,Mental Health,N/A,Local,Unknown,Unknown,Unknown,Brand,Health,Unknown,Unknown,Unknown,Unknown,Online,2016-02-29,No,2016-02-29,2016-02-29,1.0,success,gpt-4o-mini,,,,
47216,262685,نامه جمعی از وکلا به رییس قوه قضاییه ,,2016-03-02 09:01:18,چهارشنبه ۱۲ اسفند ۱۳۹۴ - ۱۱:۳۱,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Petitioning,Protest,No,Collective open letter,نامه جمعی اعتراضی,Human rights,N/A,National,Unknown,Unknown,Judiciary,Lawyers,Lawyers,Unknown,Unknown,Large Group < 200,Unknown,Unknown,2016-03-02,No,2016-03-02,2016-03-02,1.0,success,gpt-4o-mini,,,,
47233,231437,"برگزاری پویش \یک لحظه زندگی\""""",انتقال خون تهران خبر داد؛,2016-03-03 11:15:40,پنجشنبه ۱۳ اسفند ۱۳۹۴ - ۱۳:۴۵,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,No,Petitioning,Ritual,NO,Civil campaigning,کمپین مدنی یا پویشگری,Social,N/A,Local,تهران,Capital,Unknown,NGO/Community,Charity,Unknown,تالار امام خمینی (ره) در دانشکاه علوم پزشکی شهید بهشتی,unknown,تالار امام خمینی (ره) در دانشکاه علوم پزشکی شهید بهشتی,Public place,2016-03-03,No,2016-03-03,2016-03-03,1.0,success,gpt-4o-mini,,,,
47240,231326,اعتراض 900 هزار نفری به حذف از یارانه,,2016-03-04 06:28:34,جمعه ۱۴ اسفند ۱۳۹۴ - ۰۸:۵۸,سرویس اقتصادی,"
                        اقتصاد کلان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Economic,N/A,Local,Unknown,City,Government,Ordinary Citizens,Economic/trade/business,Unknown,Unknown,"massive > 100,000",Unknown,Public place,2016-03-04,No,2016-03-04,2016-03-04,1.0,success,gpt-4o-mini,,,,
47248,231147,تجمع عزاداران در مقابل منزل و حسینیه آیت الله واعظ طبسی,,2016-03-04 15:41:53,جمعه ۱۴ اسفند ۱۳۹۴ - ۱۸:۱۱,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Religious,N/A,Local,Unknown,City,Unknown,Ordinary Citizens,Religious,Unknown,مقابل منزل و حسینیه آیت الله واعظ طبسی,medium group <50,مقابل منزل و حسینیه آیت الله واعظ طبسی,Public place,2016-03-04,No,2016-03-04,2016-03-04,1.0,success,gpt-4o-mini,,,,
47269,230826,اعتراض اصلاح‌طلبان شورا به ندادن فرصت‌ برای تشکر از شرکت مردم در انتخابات,,2016-03-05 13:45:43,شنبه ۱۵ اسفند ۱۳۹۴ - ۱۶:۱۵,سرویس اجتماعی,"
                        جامعه، شهری
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Political,N/A,Local,تهران,Capital,Municipality/ city councils,Political Org./Party,Political,Reformist,تهران,medium group < 50,Unknown,Unknown,2016-03-05,No,2016-03-05,2016-03-05,1.0,success,gpt-4o-mini,,,,
47275,230743,"آغاز کمپین نوروزی \گراد\""""",,2016-03-05 19:59:48,شنبه ۱۵ اسفند ۱۳۹۴ - ۲۲:۲۹,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,No,N/A,Ritual,NO,N/A,N/A,N/A,N/A,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2016-03-05,No,2016-03-05,2016-03-05,1.0,success,gpt-4o-mini,,,,
47277,263569,گردهمایی ائتلاف فراگیر اصلاح‌طلبان و حامیان دولت در خراسان رضوی,,2016-03-06 07:00:39,یکشنبه ۱۶ اسفند ۱۳۹۴ - ۰۹:۳۰,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Political,N/A,Local,خراسان رضوی,Province Center,Government,Political Org./Party,Political,Reformist,خراسان رضوی,unknown,Unknown,Unknown,2016-03-06,No,2016-03-06,2016-03-06,1.0,success,gpt-4o-mini,,,,
