Unnamed: 0,id,title,sub_title,date,persian_date,service,category,agency,relevance,duplicate,protests_categories,protest_ritual,violent,protest_form_en,protest_form_fa,issue,issue_specific,local_national_international,issue_location_name,location_category,target,organizer_type,civil_society_sector,main_political_sector,event_location_name,size_of_participants,arena_name,arena_type,event_date,is_multi_day,date_range_start,date_range_end,days_duration,_processing_status,_model_used,event_day,original_article_id,_is_expanded,duplicate_group_id
40113,1605765,"عضویت 21 استان کشور در کمپین \سیرک نه\""""",,2015-01-24 05:48:39,شنبه ۴ بهمن ۱۳۹۳ - ۰۸:۱۸,سرویس استان ها,"
                        اصفهان
                        
                    ",isna,Yes,Yes,Petitioning,,,,,,,,,,,,,,,,Unknown,,,,,,,success,gpt-4o-mini,,,,90a98d22c652ca6bfa24393cb4052133
40133,1610645,بیانیه «جاودان» در اعتراض به هتک حرمت پیامبر اسلام (ص) ,,2015-01-24 14:10:25,شنبه ۴ بهمن ۱۳۹۳ - ۱۶:۴۰,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Religious,N/A,National,Unknown,Unknown,International Institution/Country,Formal religious group,Lawyers,Unknown,Unknown,Unknown,Unknown,Unknown,2015-01-24,No,2015-01-24,2015-01-24,1.0,success,gpt-4o-mini,,,,
40138,1610702,تجمع جمعی از فرزندان شهدا و ایثارگران سهمیه آزمون استخدامی پالایش و پخش مقابل مجلس,,2015-01-25 06:20:35,یکشنبه ۵ بهمن ۱۳۹۳ - ۰۸:۵۰,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Labour,N/A,Local,Unknown,Capital,Parliament,Ordinary Citizens,Labour,Unknown,تهران,medium group < 50,مقابل مجلس شورای اسلامی,In front of state buildings,2015-01-25,No,2015-01-25,2015-01-25,1.0,success,gpt-4o-mini,,,,
40144,1605306, زنان و کودکان؛ قربانیان اصلی تحریم ها,,2015-01-25 07:32:27,یکشنبه ۵ بهمن ۱۳۹۳ - ۱۰:۰۲,سرویس اجتماعی,"
                        خانواده
                        
                    ",isna,Yes,No,,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Women,N/A,National,Unknown,Unknown,International Institution/Country,Unknown,Women,Unknown,Unknown,Unknown,Unknown,Unknown,2015-01-25,No,2015-01-25,2015-01-25,1.0,success,gpt-4o-mini,,,,
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,No,,,Unknown,,,Health,N/A,Local,زنجان,Province Center,Government,Unknown,Health,Unknown,زنجان,Unknown,,Unknown,2015-01-26,Yes,2015-01-08,2015-01-15,8.0,success,gpt-4o-mini,1.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,success,gpt-4o-mini,2.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,success,gpt-4o-mini,3.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,success,gpt-4o-mini,4.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,success,gpt-4o-mini,5.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,success,gpt-4o-mini,6.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,success,gpt-4o-mini,7.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40168,1604687,اجرای طرح پویش مبارزه با سرطان در استان زنجان,,2015-01-26 12:50:56,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۵:۲۰,سرویس استان ها,"
                        زنجان
                        
                    ",isna,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,success,gpt-4o-mini,8.0,1604687.0,Yes,c42a4b73c9596bc56dc0d5ace72120a1
40171,1604642,حمایت بانک ایران زمین از همایش حامیان محیط زیست,,2015-01-26 14:36:34,دوشنبه ۶ بهمن ۱۳۹۳ - ۱۷:۰۶,سرویس بازار,"
                        خبر بازار
                        
                    ",isna,Yes,No,,Ritual,Unknown,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Environmental,N/A,National,Unknown,National,Unknown,Unknown,Environmental,Unknown,Unknown,Unknown,Unknown,Unknown,2015-01-26,No,2015-01-26,2015-01-26,1.0,success,gpt-4o-mini,,,,
40174,1604582,آغاز کمپین ملی مبارزه با سرطان از فردا,سرپرست دفتر آموزش و ارتقای سلامت وزارت بهداشت خبر داد:,2015-01-27 01:37:12,سه‌شنبه ۷ بهمن ۱۳۹۳ - ۰۴:۰۷,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,No,,Protest,Unknown,Unknown,Unknown,Health,N/A,National,Unknown,Unknown,Unknown,Unknown,Health,Unknown,Unknown,Unknown,Unknown,Unknown,2015-01-27,No,2015-01-27,2015-01-27,1.0,success,gpt-4o-mini,,,,
40177,1604534,اعتراض به ادامه توقیف «نیمه غایب»,,2015-01-27 07:09:29,سه‌شنبه ۷ بهمن ۱۳۹۳ - ۰۹:۳۹,سرویس فرهنگی و هنری,"
                        ادبیات و کتاب
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,Unknown,Unknown,Ministries,Ordinary Citizens,Cultural,Unknown,Unknown,Unknown,Unknown,Unknown,2015-01-27,No,2015-01-27,2015-01-27,1.0,success,gpt-4o-mini,,,,
40178,1604506,تجمع فارغ‌التحصیلان دندانپزشکی خارج از کشور مقابل مجلس ,,2015-01-27 07:29:58,سه‌شنبه ۷ بهمن ۱۳۹۳ - ۰۹:۵۹,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Student/university,N/A,Local,Unknown,Capital,Parliament,Ordinary Citizens,Student Movement,Unknown,تهران,medium group < 50,مقابل مجلس شورای اسلامی,In front of state buildings,2015-01-27,No,,,1.0,success,gpt-4o-mini,,,,
40187,1611400,اعتراض دانشجویان علوم پزشکی به نحوه خرید تعهدات آموزش رایگان,,2015-01-27 10:09:57,سه‌شنبه ۷ بهمن ۱۳۹۳ - ۱۲:۳۹,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Economic,N/A,National,Unknown,University,Ministries,Formal student group,Student Movement,Unknown,Unknown,medium group < 50,Unknown,University campuses,2015-01-27,No,2015-01-27,2015-01-27,1.0,success,gpt-4o-mini,,,,
40189,1611402,تجمع متقاضیان مسکن مهر در مقابل مجلس,,2015-01-27 10:23:32,سه‌شنبه ۷ بهمن ۱۳۹۳ - ۱۲:۵۳,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Economic,N/A,National,Unknown,Capital,Government,Ordinary Citizens,Economic/trade/business,Unknown,تهران,Large Group < 200,مقابل مجلس شورای اسلامی,In front of state buildings,2015-01-27,No,2015-01-27,2015-01-27,1.0,success,gpt-4o-mini,,,,
40200,1611602,تجمع دانشجویان فارغ‌التحصیل دندانپزشکی خارج از کشور مقابل مجلس,,2015-01-28 07:59:00,چهارشنبه ۸ بهمن ۱۳۹۳ - ۱۰:۲۹,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Student/university,N/A,Local,Unknown,Capital,Parliament,Formal student group,Student Movement,Unknown,تهران,medium group < 50,مقابل مجلس شورای اسلامی,In front of state buildings,2015-01-28,No,,,1.0,success,gpt-4o-mini,,,,
40205,1604040,شهادت یک مامور در درگیری مسلحانه,,2015-01-28 09:22:54,چهارشنبه ۸ بهمن ۱۳۹۳ - ۱۱:۵۲,سرویس استان ها,"
                        لرستان
                        
                    ",isna,Yes,No,Armed conflict,Armed Conflicts,YES,armed attack,حمله/درگیری مسلحانه,Law Enforcement Force,N/A,Local,بروجرد,City,Law Enforcement Force,Unknown,Unknown,Unknown,بروجرد,unknown,Unknown,Unknown,2015-01-28,No,2015-01-28,2015-01-28,1.0,success,gpt-4o-mini,,,,
40227,1612008,اعتراض یک کارگردان به عنوان تئاتر شهرستانی,,2015-01-30 08:58:56,جمعه ۱۰ بهمن ۱۳۹۳ - ۱۱:۲۸,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,N/A,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,یاسوج,City,Government,Unknown,Cultural,Unknown,تهران,unknown,تالار حافظ,Public place,2015-01-30,No,2015-01-30,2015-01-30,1.0,success,gpt-4o-mini,,,,
40279,1612642,کمپین جهانی برای استرداد آثار تاریخی به کشور,مدیر اداره‌کل موزه‌ها مطرح کرد,2015-02-02 02:36:43,دوشنبه ۱۳ بهمن ۱۳۹۳ - ۰۵:۰۶,سرویس فرهنگی و هنری,"
                        گردشگری و میراث
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,National,Unknown,NA,International Institution/Country,Campaign,Cultural,Unknown,Unknown,Unknown,Unknown,Unknown,2015-02-02,No,2015-02-02,2015-02-02,1.0,success,gpt-4o-mini,,,,
40287,1612744,تجمع دانشجویان پزشکی دانشگاه آزاد قشم مقابل مجلس,,2015-02-02 09:01:37,دوشنبه ۱۳ بهمن ۱۳۹۳ - ۱۱:۳۱,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Student/university,N/A,Local,قشم,City,Parliament,Formal student group,Student Movement,Unknown,تهران,Large Group < 200,مقابل مجلس شورای اسلامی,In front of state buildings,2015-02-02,No,,,1.0,success,gpt-4o-mini,,,,
40297,1602354,تجمع دانش‌آموزان مشهدی در محکومیت اهانت به پیامبر اسلام (س),,2015-02-02 13:43:49,دوشنبه ۱۳ بهمن ۱۳۹۳ - ۱۶:۱۳,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Religious,N/A,Local,مشهد,City,Government,Unknown,Religious,Unknown,مشهد,unknown,Unknown,Unknown,2015-02-02,No,2015-02-02,2015-02-02,1.0,success,gpt-4o-mini,,,,
40299,1612880,اعتصاب کارگران صنعت نفت گچساران، کمر رژیم‌ پهلوی را شکست,,2015-02-02 14:47:32,دوشنبه ۱۳ بهمن ۱۳۹۳ - ۱۷:۱۷,سرویس استان ها,"
                        کهگیلویه و بویراحمد
                        
                    ",isna,Yes,No,Confrontational protests (illegal and non violent),Protest,Unknown,strike,اعتصاب,Labour,N/A,Local,گچساران,City,Government,Labour Union,Labour,Unknown,گچساران,unknown,Unknown,Unknown,2015-02-02,No,,,1.0,success,gpt-4o-mini,,,,
40301,1602277,تجمع فارغ‌التحصیلان دندانپزشکی خارج از کشور مقابل مجلس,,2015-02-03 06:31:49,سه‌شنبه ۱۴ بهمن ۱۳۹۳ - ۰۹:۰۱,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Student/university,N/A,Local,Unknown,Capital,Parliament,Ordinary Citizens,Student Movement,Unknown,تهران,medium group <50,مقابل مجلس شورای اسلامی,In front of state buildings,2015-02-03,No,,,1.0,success,gpt-4o-mini,,,,
40339,1593435,اعتراض تهیه‌کننده «طعم شیرین خیال» به تصمیم جشنواره فیلم فجر,,2015-02-05 09:25:15,پنجشنبه ۱۶ بهمن ۱۳۹۳ - ۱۱:۵۵,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,Unknown,City,Ministries,Ordinary Citizens,Cultural,Unknown,Unknown,unknown,Unknown,Unknown,2015-02-05,No,,,1.0,success,gpt-4o-mini,,,,
40346,1593103,اعتراض شدید به تخریب دیواره مقبره دانیال شوش ,,2015-02-06 08:22:29,جمعه ۱۷ بهمن ۱۳۹۳ - ۱۰:۵۲,سرویس فرهنگی و هنری,"
                        گردشگری و میراث
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,شوش,City,Government,Unknown,Cultural,Unknown,شوش,unknown,Unknown,Unknown,2015-02-06,No,,,1.0,success,gpt-4o-mini,,,,
40370,1592737,دستگیری چهار عضو یک تیم تروریستی در سراوان,سخنگوی شورای تأمین سیستان و بلوچستان خبر داد,2015-02-07 11:04:54,شنبه ۱۸ بهمن ۱۳۹۳ - ۱۳:۳۴,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,,Armed Conflicts,YES,armed attack,حمله/درگیری مسلحانه,Unknown,N/A,Local,سراوان,City,Law Enforcement Force,Armed/Separatist group,Unknown,Unknown,سراوان,unknown,Unknown,Unknown,2015-02-07,No,2015-02-07,2015-02-07,1.0,success,gpt-4o-mini,,,,
40372,1592679,رونمایی از سایت کمپین هنرمندان برای احترام به پیامبران,,2015-02-07 12:42:29,شنبه ۱۸ بهمن ۱۳۹۳ - ۱۵:۱۲,سرویس فرهنگی و هنری,"
                        تجسمی و موسیقی
                        
                    ",isna,Yes,No,,Ritual,NO,N/A,N/A,Cultural,N/A,Local,Unknown,Capital,Unknown,Unknown,Cultural,Unknown,خانه‌ی هنرمندان ایران,unknown,Unknown,Unknown,2015-02-07,No,2015-02-07,2015-02-07,1.0,success,gpt-4o-mini,,,,
40386,1594086,تجمع اعتراضی دانشجویان علوم تحقیقات به افزایش شهریه‌ها ,شروط جدید برای انتخاب واحد در دانشگاه آزاد,2015-02-08 11:08:58,یکشنبه ۱۹ بهمن ۱۳۹۳ - ۱۳:۳۸,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Student/university,N/A,Local,تهران,University,University Officials,Formal student group,Student Movement,Unknown,مقابل ساختمان معاونت اداری,medium group < 50,مقابل ساختمان معاونت اداری,University campuses,2015-02-08,No,2015-02-08,2015-02-08,1.0,success,gpt-4o-mini,,,,
40391,1594134,توضیح واحد علوم و تحقیقات دانشگاه آزاد درباره اعتراض دانشجویان,,2015-02-08 13:18:04,یکشنبه ۱۹ بهمن ۱۳۹۳ - ۱۵:۴۸,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Economic,N/A,Local,تهران,University,University Officials,Formal student group,Student Movement,Unknown,تهران,medium group < 50,واحد علوم و تحقیقات,University campuses,2015-02-08,No,2015-02-08,2015-02-08,1.0,success,gpt-4o-mini,,,,
40393,1594157,تجمع صنفی جمعی از دانشجویان کوی دانشگاه تهران+ پاسخ مسئولین ,,2015-02-08 14:23:08,یکشنبه ۱۹ بهمن ۱۳۹۳ - ۱۶:۵۳,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Student/university,N/A,Local,تهران,Capital,University Officials,Formal student group,Student Movement,Unknown,تهران,medium group < 50,کوی دانشگاه تهران,University campuses,2015-02-08,No,2015-02-08,2015-02-08,1.0,success,gpt-4o-mini,,,,
40397,1592213,کمپین مبارزه با دخانیات در مدارس ادامه می‌یابد,مسابقه«ترک کن، برنده شو» برای 11میلیون سیگاری و قلیانی,2015-02-09 05:40:40,دوشنبه ۲۰ بهمن ۱۳۹۳ - ۰۸:۱۰,سرویس اجتماعی,"
                        سلامت
                        
                    ",isna,Yes,No,Petitioning,Protest,No,Civil campaigning,کمپین مدنی یا پویشگری,Health,Soc_Addiction,National,Unknown,NA,Government,Campaign,Health,Unknown,Unknown,11 million,Unknown,Unknown,2015-02-09,No,2015-02-09,2015-02-09,1.0,success,gpt-4o-mini,,,,
40403,1592172,اعتراض ناشنوایان به نداشتن سینمایی مخصوص آنها,,2015-02-09 07:28:59,دوشنبه ۲۰ بهمن ۱۳۹۳ - ۰۹:۵۸,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Disability,N/A,Local,Unknown,City,Government,Unknown,Disability rights,Unknown,Unknown,unknown,Unknown,Public place,2015-02-09,No,2015-02-09,2015-02-09,1.0,success,gpt-4o-mini,,,,
40458,1591699,توزیع ماسک در مسیر راهپیمایی 22 بهمن ماه در خوزستان,,2015-02-10 09:46:19,سه‌شنبه ۲۱ بهمن ۱۳۹۳ - ۱۲:۱۶,سرویس استان ها,"
                        خوزستان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Environmental,Env_Air pollution,Local,خوزستان,Province Center,Government,NGO/Community,Environmental,Unknown,اهواز,unknown,حسینیه ثارالله,Public place,2015-02-10,No,,,1.0,success,gpt-4o-mini,,,,
40465,1591662,اطلاعیه دادگستری کرمانشاه درباره ترور رئیس دادگستری روانسر,,2015-02-10 10:57:14,سه‌شنبه ۲۱ بهمن ۱۳۹۳ - ۱۳:۲۷,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,N/A,Ritual,YES,N/A,N/A,Political,N/A,Local,روانسر,Town,Judiciary,Unknown,Unknown,Unknown,کرمانشاه,unknown,مقابل دادگستری کل استان کرمانشاه,Public place,2015-02-10,No,,,1.0,success,gpt-4o-mini,,,,
40466,1591666,بیانیه کانون زندانیان سیاسی مسلمان قبل از انقلاب برای شرکت در راهپیمایی,,2015-02-10 11:00:15,سه‌شنبه ۲۱ بهمن ۱۳۹۳ - ۱۳:۳۰,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,Capital,Government,Campaign,Political,Unknown,Unknown,unknown,Unknown,Public place,2015-02-10,No,2015-02-10,2015-02-10,1.0,success,gpt-4o-mini,,,,
40482,1594713,آغاز راهپیمایی 22 بهمن در همه استانها؛همه آمده‌اند,/22 بهمن؛ شکست آمریکا در مقابل منطق ایران/,2015-02-11 07:29:55,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۰۹:۵۹,سرویس استان ها,"
                        تهران
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Ordinary Citizens,Political,Unknown,Unknown,"thousands, +1000",Unknown,Public place,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40490,1594734,نماینده رشت: راهپیمایی ۲۲ بهمن شناسنامه انقلاب است,/22 بهمن؛ شکست آمریکا در مقابل منطق ایران/,2015-02-11 08:46:05,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۱:۱۶,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,Capital,Government,Unknown,Unknown,Progovernment,Unknown,unknown,Unknown,Public place,2015-02-11,No,,,1.0,success,gpt-4o-mini,,,,
40501,1591478,فرماندار اراک: با موفقیت از تحریم‌ها عبور خواهیم کرد,/22 بهمن؛ شکست آمریکا در مقابل منطق ایران/,2015-02-11 09:31:26,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۲:۰۱,سرویس استان ها,"
                        مرکزی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,No,public assembly,تجمع / اجتماع,Economic,N/A,Local,Unknown,City,Government,Ordinary Citizens,Unknown,Progovernment,اراک,unknown,Unknown,Public place,2015-02-11,No,,,1.0,success,gpt-4o-mini,,,,
40507,1591458,راهپیمایی با شکوه ۲۲ بهمن در سراسر کشور -۱,,2015-02-11 10:00:58,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۲:۳۰,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,National,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40515,1591446,استاندار گیلان در حاشیه راهپیمایی 22 بهمن: انقلابی که به مردم متکی است با مردم نیز می‌ماند,,2015-02-11 10:43:50,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۳:۱۳,سرویس استان ها,"
                        گیلان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,Local,گیلان,Province Center,Government,Unknown,Unknown,Progovernment,گیلان,"thousands, +1000",سیل خروشانی,Public place,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40516,1591448,راهپیمایی با شکوه ۲۲ بهمن در سراسر کشور -۲,,2015-02-11 10:46:00,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۳:۱۶,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40521,1591425,راهپیمایی با شکوه ۲۲ بهمن در سراسر کشور -۳,,2015-02-11 11:15:08,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۳:۴۵,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40522,1591432,استاندار البرز: راهپیمایی 22 بهمن، تجلی وحدت، همدلی و اقتدار ملی است,/22 بهمن؛ شکست آمریکا در مقابل منطق ایران/,2015-02-11 11:22:29,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۳:۵۲,سرویس استان ها,"
                        البرز
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,البرز,Province Center,Government,Unknown,Unknown,Progovernment,کرج,"thousands, +1000",میدان سپاه,Public place,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40523,1594801,راهپیمایی با شکوه ۲۲ بهمن در سراسر کشور -۴ ,,2015-02-11 11:29:33,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۳:۵۹,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,National,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40528,1594809,راهپیمایی با شکوه ۲۲ بهمن در سراسر کشور - ۵ ,,2015-02-11 12:05:43,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۴:۳۵,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,National,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
40534,1594826,راهپیمایی با شکوه ۲۲ بهمن در سراسر کشور -۶,,2015-02-11 13:29:40,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۵:۵۹,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2015-02-11,No,,,1.0,success,gpt-4o-mini,,,,
40538,1591373,توزیع 45 هزار ماسک در راهپیمایی باشکوه 22 بهمن اهواز,,2015-02-11 14:07:23,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۶:۳۷,سرویس استان ها,"
                        خوزستان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Environmental,Env_Air pollution,Local,اهواز,City,Government,Unknown,Unknown,Unknown,اهواز,unknown,Unknown,Unknown,2015-02-11,No,,,1.0,success,gpt-4o-mini,,,,
40540,1591375,راهپیمایی با شکوه ۲۲ بهمن در سراسر کشور -۷,,2015-02-11 14:09:43,چهارشنبه ۲۲ بهمن ۱۳۹۳ - ۱۶:۳۹,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2015-02-11,No,2015-02-11,2015-02-11,1.0,success,gpt-4o-mini,,,,
